I2C Interface
Sample, TimeStamp(ms), Temperature(deg C), Pressure(Pa), Humidity(%), Gas resistance(ohm), Gas Index, Status
2457, 1405485647, 26.66, 99598.18, 37.14, 75627.77, 0, 0xb0
2458, 1405485851, 26.66, 99600.47, 37.15, 75829.38, 0, 0xb0
2459, 1405486054, 26.66, 99600.40, 37.15, 75694.85, 0, 0xb0
2460, 1405486258, 26.66, 99599.91, 37.14, 75694.85, 0, 0xb0
2461, 1405486462, 26.66, 99599.41, 37.14, 74897.60, 0, 0xb0
2462, 1405486665, 26.65, 99597.83, 37.13, 75627.77, 0, 0xb0
2463, 1405486869, 26.65, 99598.62, 37.14, 75427.23, 0, 0xb0
2464, 1405487072, 26.65, 99600.01, 37.14, 75560.80, 0, 0xb0
2465, 1405487276, 26.65, 99599.72, 37.14, 75694.85, 0, 0xb0
2466, 1405487480, 26.65, 99599.93, 37.14, 75762.06, 0, 0xb0
2467, 1405487683, 26.64, 99598.20, 37.14, 76032.08, 0, 0xb0
2468, 1405487887, 26.65, 99598.66, 37.15, 75493.95, 0, 0xb0
2469, 1405488091, 26.64, 99602.13, 37.13, 75896.83, 0, 0xb0
2470, 1405488294, 26.64, 99600.82, 37.14, 76032.08, 0, 0xb0
2471, 1405488498, 26.64, 99601.95, 37.14, 75829.38, 0, 0xb0
2472, 1405488701, 26.64, 99600.29, 37.14, 75762.06, 0, 0xb0
2473, 1405488905, 26.64, 99600.11, 37.13, 75964.39, 0, 0xb0
2474, 1405489109, 26.64, 99599.87, 37.14, 75896.83, 0, 0xb0
2475, 1405489312, 26.64, 99599.88, 37.14, 75560.80, 0, 0xb0
2476, 1405489516, 26.64, 99599.30, 37.13, 75896.83, 0, 0xb0
2477, 1405489720, 26.64, 99600.85, 37.12, 75896.83, 0, 0xb0
2478, 1405489923, 26.64, 99599.98, 37.12, 75829.38, 0, 0xb0
2479, 1405490127, 26.65, 99599.62, 37.14, 75560.80, 0, 0xb0
2480, 1405490330, 26.65, 99598.59, 37.13, 75896.83, 0, 0xb0
2481, 1405490534, 26.65, 99599.81, 37.14, 75694.85, 0, 0xb0
2482, 1405490738, 26.65, 99599.96, 37.13, 75896.83, 0, 0xb0
2483, 1405490941, 26.65, 99600.33, 37.13, 75896.83, 0, 0xb0
2484, 1405491145, 26.65, 99599.87, 37.14, 75964.39, 0, 0xb0
2485, 1405491348, 26.65, 99598.15, 37.14, 75964.39, 0, 0xb0
2486, 1405491552, 26.65, 99599.96, 37.16, 75627.77, 0, 0xb0
2487, 1405491756, 26.65, 99600.05, 37.15, 76099.88, 0, 0xb0
2488, 1405491959, 26.65, 99599.59, 37.15, 75964.39, 0, 0xb0
2489, 1405492163, 26.65, 99598.88, 37.15, 75964.39, 0, 0xb0
2490, 1405492366, 26.65, 99601.59, 37.17, 76032.08, 0, 0xb0
2491, 1405492570, 26.65, 99603.08, 37.17, 76099.88, 0, 0xb0
2492, 1405492773, 26.65, 99601.15, 37.18, 75964.39, 0, 0xb0
2493, 1405492977, 26.65, 99600.37, 37.18, 76032.08, 0, 0xb0
2494, 1405493181, 26.65, 99601.13, 37.18, 76099.88, 0, 0xb0
2495, 1405493384, 26.65, 99597.98, 37.19, 75964.39, 0, 0xb0
2496, 1405493588, 26.65, 99598.31, 37.20, 76099.88, 0, 0xb0
2497, 1405493791, 26.65, 99599.73, 37.20, 76032.08, 0, 0xb0
2498, 1405493995, 26.65, 99597.81, 37.20, 75762.06, 0, 0xb0
2499, 1405494198, 26.65, 99600.09, 37.21, 76032.08, 0, 0xb0
2500, 1405494402, 26.65, 99600.86, 37.22, 75829.38, 0, 0xb0
2501, 1405494606, 26.65, 99600.62, 37.23, 76032.08, 0, 0xb0
2502, 1405494809, 26.65, 99601.34, 37.21, 76032.08, 0, 0xb0
2503, 1405495013, 26.65, 99600.59, 37.23, 76099.88, 0, 0xb0
2504, 1405495216, 26.66, 99601.06, 37.21, 76235.85, 0, 0xb0
2505, 1405495420, 26.66, 99601.66, 37.24, 76167.80, 0, 0xb0
2506, 1405495623, 26.66, 99601.52, 37.23, 75829.38, 0, 0xb0
2507, 1405495827, 26.65, 99598.28, 37.25, 76099.88, 0, 0xb0
2508, 1405496031, 26.65, 99597.66, 37.25, 76235.85, 0, 0xb0
2509, 1405496234, 26.65, 99599.44, 37.23, 75964.39, 0, 0xb0
2510, 1405496438, 26.66, 99599.20, 37.25, 76167.80, 0, 0xb0
2511, 1405496641, 26.66, 99599.11, 37.26, 76167.80, 0, 0xb0
2512, 1405496845, 26.66, 99602.16, 37.25, 76167.80, 0, 0xb0
2513, 1405497049, 26.66, 99600.56, 37.25, 76235.85, 0, 0xb0
2514, 1405497252, 26.66, 99599.75, 37.25, 76032.08, 0, 0xb0
2515, 1405497456, 26.66, 99601.54, 37.26, 76235.85, 0, 0xb0
2516, 1405497660, 26.66, 99600.30, 37.26, 76099.88, 0, 0xb0
2517, 1405497863, 26.66, 99599.74, 37.26, 76235.85, 0, 0xb0
2518, 1405498067, 26.66, 99600.91, 37.28, 76577.92, 0, 0xb0
2519, 1405498270, 26.66, 99602.29, 37.28, 76167.80, 0, 0xb0
2520, 1405498474, 26.66, 99600.70, 37.27, 76167.80, 0, 0xb0
2521, 1405498678, 26.66, 99601.25, 37.28, 76099.88, 0, 0xb0
2522, 1405498881, 26.66, 99602.21, 37.28, 76235.85, 0, 0xb0
2523, 1405499085, 26.66, 99601.06, 37.29, 75964.39, 0, 0xb0
2524, 1405499288, 26.66, 99600.85, 37.30, 76099.88, 0, 0xb0
2525, 1405499492, 26.67, 99601.46, 37.30, 76167.80, 0, 0xb0
2526, 1405499696, 26.67, 99601.84, 37.31, 76167.80, 0, 0xb0
2527, 1405499899, 26.66, 99600.73, 37.30, 75829.38, 0, 0xb0
2528, 1405500103, 26.67, 99599.51, 37.31, 76032.08, 0, 0xb0
2529, 1405500307, 26.67, 99600.75, 37.31, 76304.02, 0, 0xb0
2530, 1405500510, 26.67, 99601.36, 37.31, 76032.08, 0, 0xb0
2531, 1405500714, 26.67, 99599.14, 37.31, 76372.31, 0, 0xb0
2532, 1405500917, 26.67, 99600.72, 37.32, 76099.88, 0, 0xb0
2533, 1405501121, 26.67, 99601.19, 37.31, 76032.08, 0, 0xb0
2534, 1405501325, 26.67, 99599.73, 37.31, 76167.80, 0, 0xb0
2535, 1405501528, 26.67, 99601.28, 37.32, 75964.39, 0, 0xb0
2536, 1405501732, 26.67, 99599.88, 37.31, 76304.02, 0, 0xb0
2537, 1405501936, 26.67, 99599.41, 37.31, 75896.83, 0, 0xb0
2538, 1405502139, 26.68, 99600.98, 37.31, 75829.38, 0, 0xb0
2539, 1405502343, 26.67, 99599.26, 37.31, 76304.02, 0, 0xb0
2540, 1405502546, 26.67, 99602.82, 37.31, 76099.88, 0, 0xb0
2541, 1405502750, 26.67, 99599.84, 37.30, 76099.88, 0, 0xb0
2542, 1405502954, 26.68, 99599.38, 37.30, 76167.80, 0, 0xb0
2543, 1405503157, 26.68, 99599.52, 37.31, 76099.88, 0, 0xb0
2544, 1405503361, 26.68, 99599.63, 37.30, 76099.88, 0, 0xb0
2545, 1405503565, 26.68, 99600.03, 37.30, 76167.80, 0, 0xb0
2546, 1405503768, 26.68, 99600.88, 37.30, 76235.85, 0, 0xb0
2547, 1405503972, 26.67, 99598.11, 37.30, 76372.31, 0, 0xb0
2548, 1405504175, 26.68, 99600.71, 37.28, 76235.85, 0, 0xb0
2549, 1405504379, 26.68, 99600.42, 37.30, 75896.83, 0, 0xb0
2550, 1405504583, 26.67, 99598.80, 37.30, 76235.85, 0, 0xb0
2551, 1405504786, 26.68, 99601.29, 37.29, 76372.31, 0, 0xb0
2552, 1405504990, 26.68, 99599.41, 37.30, 76235.85, 0, 0xb0
2553, 1405505193, 26.68, 99600.00, 37.29, 76099.88, 0, 0xb0
2554, 1405505397, 26.68, 99599.48, 37.29, 76235.85, 0, 0xb0
2555, 1405505601, 26.68, 99602.07, 37.31, 76167.80, 0, 0xb0
2556, 1405505804, 26.68, 99600.44, 37.31, 76235.85, 0, 0xb0
2557, 1405506008, 26.68, 99601.34, 37.30, 76304.02, 0, 0xb0
2558, 1405506212, 26.69, 99599.54, 37.30, 75896.83, 0, 0xb0
2559, 1405506415, 26.68, 99599.78, 37.31, 76372.31, 0, 0xb0
2560, 1405506619, 26.68, 99600.32, 37.30, 76235.85, 0, 0xb0
2561, 1405506822, 26.68, 99600.49, 37.32, 76304.02, 0, 0xb0
2562, 1405507026, 26.68, 99601.73, 37.32, 75896.83, 0, 0xb0
2563, 1405507230, 26.68, 99598.30, 37.31, 76235.85, 0, 0xb0
2564, 1405507433, 26.68, 99599.39, 37.30, 75964.39, 0, 0xb0
2565, 1405507637, 26.68, 99598.88, 37.31, 76304.02, 0, 0xb0
2566, 1405507840, 26.69, 99601.66, 37.30, 76032.08, 0, 0xb0
2567, 1405508044, 26.68, 99601.35, 37.30, 76440.73, 0, 0xb0
2568, 1405508248, 26.68, 99598.70, 37.31, 76235.85, 0, 0xb0
2569, 1405508451, 26.69, 99599.17, 37.31, 76372.31, 0, 0xb0
2570, 1405508655, 26.69, 99598.88, 37.30, 76372.31, 0, 0xb0
2571, 1405508859, 26.69, 99601.30, 37.31, 76167.80, 0, 0xb0
2572, 1405509062, 26.68, 99598.86, 37.30, 76304.02, 0, 0xb0
2573, 1405509266, 26.69, 99598.76, 37.30, 76440.73, 0, 0xb0
2574, 1405509469, 26.69, 99598.90, 37.30, 76577.92, 0, 0xb0
2575, 1405509673, 26.69, 99600.68, 37.30, 76235.85, 0, 0xb0
2576, 1405509877, 26.69, 99599.64, 37.30, 76509.27, 0, 0xb0
2577, 1405510080, 26.69, 99599.01, 37.31, 76372.31, 0, 0xb0
2578, 1405510284, 26.69, 99599.09, 37.31, 76577.92, 0, 0xb0
2579, 1405510487, 26.69, 99602.35, 37.31, 76167.80, 0, 0xb0
2580, 1405510691, 26.70, 99600.32, 37.31, 76099.88, 0, 0xb0
2581, 1405510895, 26.69, 99599.15, 37.31, 76235.85, 0, 0xb0
2582, 1405511098, 26.69, 99600.45, 37.32, 76509.27, 0, 0xb0
2583, 1405511302, 26.70, 99601.13, 37.32, 76304.02, 0, 0xb0
2584, 1405511506, 26.70, 99599.65, 37.33, 76440.73, 0, 0xb0
2585, 1405511709, 26.70, 99600.59, 37.33, 76577.92, 0, 0xb0
2586, 1405511913, 26.70, 99599.98, 37.33, 76509.27, 0, 0xb0
2587, 1405512116, 26.70, 99598.50, 37.33, 76032.08, 0, 0xb0
2588, 1405512320, 26.70, 99601.57, 37.34, 76577.92, 0, 0xb0
2589, 1405512524, 26.70, 99601.21, 37.34, 76440.73, 0, 0xb0
2590, 1405512727, 26.69, 99599.74, 37.35, 76577.92, 0, 0xb0
2591, 1405512931, 26.70, 99600.20, 37.35, 76509.27, 0, 0xb0
2592, 1405513134, 26.70, 99600.45, 37.34, 76440.73, 0, 0xb0
2593, 1405513338, 26.70, 99599.52, 37.36, 76372.31, 0, 0xb0
2594, 1405513542, 26.70, 99602.52, 37.36, 76440.73, 0, 0xb0
2595, 1405513745, 26.70, 99601.15, 37.36, 76509.27, 0, 0xb0
2596, 1405513949, 26.70, 99599.69, 37.38, 76372.31, 0, 0xb0
2597, 1405514153, 26.70, 99599.84, 37.39, 76372.31, 0, 0xb0
2598, 1405514356, 26.70, 99599.02, 37.39, 76304.02, 0, 0xb0
2599, 1405514560, 26.70, 99597.96, 37.39, 76646.70, 0, 0xb0
2600, 1405514763, 26.70, 99600.57, 37.38, 76509.27, 0, 0xb0
2601, 1405514967, 26.70, 99600.21, 37.39, 76372.31, 0, 0xb0
2602, 1405515171, 26.70, 99600.55, 37.39, 76372.31, 0, 0xb0
2603, 1405515374, 26.70, 99601.56, 37.38, 76440.73, 0, 0xb0
2604, 1405515578, 26.70, 99599.54, 37.38, 76509.27, 0, 0xb0
2605, 1405515782, 26.70, 99599.11, 37.38, 76509.27, 0, 0xb0
2606, 1405515985, 26.70, 99599.01, 37.38, 76577.92, 0, 0xb0
2607, 1405516189, 26.70, 99600.99, 37.38, 76715.61, 0, 0xb0
2608, 1405516392, 26.70, 99599.52, 37.37, 76372.31, 0, 0xb0
2609, 1405516596, 26.70, 99600.43, 37.38, 76372.31, 0, 0xb0
2610, 1405516800, 26.71, 99601.44, 37.37, 76509.27, 0, 0xb0
2611, 1405517003, 26.71, 99600.74, 37.36, 76440.73, 0, 0xb0
2612, 1405517207, 26.71, 99599.17, 37.36, 76577.92, 0, 0xb0
2613, 1405517411, 26.71, 99600.82, 37.36, 76372.31, 0, 0xb0
2614, 1405517614, 26.71, 99599.98, 37.37, 76509.27, 0, 0xb0
2615, 1405517818, 26.71, 99601.52, 37.34, 76372.31, 0, 0xb0
2616, 1405518022, 26.71, 99601.58, 37.36, 76440.73, 0, 0xb0
2617, 1405518225, 26.71, 99601.78, 37.37, 76646.70, 0, 0xb0
2618, 1405518429, 26.71, 99598.97, 37.37, 76509.27, 0, 0xb0
2619, 1405518632, 26.71, 99601.28, 37.36, 76440.73, 0, 0xb0
2620, 1405518836, 26.71, 99599.21, 37.38, 76577.92, 0, 0xb0
2621, 1405519040, 26.71, 99600.95, 37.39, 76509.27, 0, 0xb0
2622, 1405519243, 26.70, 99599.51, 37.39, 76715.61, 0, 0xb0
2623, 1405519447, 26.70, 99600.36, 37.41, 76577.92, 0, 0xb0
2624, 1405519651, 26.70, 99602.58, 37.42, 76509.27, 0, 0xb0
2625, 1405519854, 26.71, 99602.53, 37.41, 76509.27, 0, 0xb0
2626, 1405520058, 26.71, 99600.24, 37.41, 76577.92, 0, 0xb0
2627, 1405520261, 26.70, 99602.84, 37.43, 76304.02, 0, 0xb0
2628, 1405520465, 26.70, 99601.64, 37.43, 76646.70, 0, 0xb0
2629, 1405520669, 26.70, 99602.26, 37.43, 76577.92, 0, 0xb0
2630, 1405520872, 26.70, 99601.25, 37.44, 76646.70, 0, 0xb0
2631, 1405521076, 26.70, 99598.09, 37.44, 76577.92, 0, 0xb0
2632, 1405521280, 26.70, 99599.69, 37.44, 76646.70, 0, 0xb0
2633, 1405521483, 26.70, 99601.56, 37.44, 76577.92, 0, 0xb0
2634, 1405521687, 26.70, 99600.23, 37.46, 76715.61, 0, 0xb0
2635, 1405521891, 26.70, 99602.18, 37.46, 76440.73, 0, 0xb0
2636, 1405522094, 26.70, 99604.12, 37.46, 76509.27, 0, 0xb0
2637, 1405522298, 26.70, 99599.59, 37.46, 76509.27, 0, 0xb0
2638, 1405522501, 26.70, 99601.15, 37.47, 76032.08, 0, 0xb0
2639, 1405522705, 26.70, 99602.17, 37.46, 76235.85, 0, 0xb0
2640, 1405522909, 26.70, 99603.25, 37.47, 76509.27, 0, 0xb0
2641, 1405523112, 26.70, 99601.51, 37.47, 76577.92, 0, 0xb0
2642, 1405523316, 26.69, 99600.01, 37.47, 76440.73, 0, 0xb0
2643, 1405523519, 26.70, 99601.51, 37.46, 76577.92, 0, 0xb0
2644, 1405523723, 26.69, 99600.72, 37.47, 76923.08, 0, 0xb0
2645, 1405523927, 26.69, 99600.38, 37.49, 76440.73, 0, 0xb0
2646, 1405524130, 26.69, 99601.62, 37.49, 76715.61, 0, 0xb0
2647, 1405524334, 26.69, 99600.16, 37.48, 76440.73, 0, 0xb0
2648, 1405524538, 26.69, 99602.47, 37.48, 76440.73, 0, 0xb0
2649, 1405524741, 26.69, 99601.09, 37.49, 76577.92, 0, 0xb0
2650, 1405524945, 26.69, 99600.13, 37.49, 77201.45, 0, 0xb0
2651, 1405525149, 26.69, 99601.87, 37.48, 76509.27, 0, 0xb0
2652, 1405525352, 26.69, 99598.79, 37.49, 76509.27, 0, 0xb0
2653, 1405525556, 26.69, 99599.96, 37.49, 76577.92, 0, 0xb0
2654, 1405525759, 26.69, 99601.54, 37.49, 76509.27, 0, 0xb0
2655, 1405525963, 26.70, 99603.64, 37.47, 76715.61, 0, 0xb0
2656, 1405526167, 26.69, 99601.34, 37.49, 76646.70, 0, 0xb0
2657, 1405526370, 26.69, 99601.27, 37.47, 76509.27, 0, 0xb0
2658, 1405526574, 26.69, 99600.88, 37.47, 76577.92, 0, 0xb0
2659, 1405526778, 26.69, 99601.64, 37.49, 76509.27, 0, 0xb0
2660, 1405526981, 26.69, 99600.57, 37.49, 76577.92, 0, 0xb0
2661, 1405527185, 26.69, 99602.12, 37.47, 76646.70, 0, 0xb0
2662, 1405527389, 26.70, 99602.03, 37.47, 76784.64, 0, 0xb0
2663, 1405527592, 26.69, 99600.05, 37.47, 76715.61, 0, 0xb0
2664, 1405527796, 26.69, 99601.28, 37.46, 76715.61, 0, 0xb0
2665, 1405528000, 26.69, 99599.41, 37.46, 76715.61, 0, 0xb0
2666, 1405528203, 26.69, 99600.44, 37.47, 76715.61, 0, 0xb0
2667, 1405528407, 26.69, 99600.18, 37.47, 76784.64, 0, 0xb0
2668, 1405528610, 26.69, 99601.24, 37.46, 76784.64, 0, 0xb0
2669, 1405528814, 26.69, 99601.63, 37.47, 76853.80, 0, 0xb0
2670, 1405529018, 26.69, 99603.44, 37.45, 76715.61, 0, 0xb0
2671, 1405529221, 26.69, 99600.96, 37.46, 76509.27, 0, 0xb0
2672, 1405529425, 26.69, 99602.30, 37.45, 76440.73, 0, 0xb0
2673, 1405529629, 26.69, 99602.98, 37.45, 76853.80, 0, 0xb0
2674, 1405529832, 26.69, 99601.05, 37.44, 76853.80, 0, 0xb0
2675, 1405530036, 26.69, 99601.10, 37.44, 76923.08, 0, 0xb0
2676, 1405530239, 26.69, 99602.06, 37.43, 76784.64, 0, 0xb0
2677, 1405530443, 26.68, 99602.05, 37.43, 76646.70, 0, 0xb0
2678, 1405530647, 26.68, 99601.95, 37.43, 76715.61, 0, 0xb0
2679, 1405530850, 26.68, 99602.04, 37.43, 76923.08, 0, 0xb0
2680, 1405531054, 26.68, 99602.23, 37.42, 76715.61, 0, 0xb0
2681, 1405531258, 26.68, 99599.95, 37.39, 76784.64, 0, 0xb0
2682, 1405531461, 26.68, 99601.82, 37.38, 76784.64, 0, 0xb0
2683, 1405531665, 26.67, 99599.59, 37.35, 76715.61, 0, 0xb0
2684, 1405531869, 26.67, 99603.50, 37.36, 76923.08, 0, 0xb0
2685, 1405532072, 26.67, 99601.06, 37.33, 76923.08, 0, 0xb0
2686, 1405532276, 26.67, 99601.69, 37.34, 76853.80, 0, 0xb0
2687, 1405532479, 26.66, 99602.62, 37.32, 76992.48, 0, 0xb0
2688, 1405532683, 26.67, 99600.12, 37.31, 76992.48, 0, 0xb0
2689, 1405532887, 26.67, 99601.98, 37.30, 76784.64, 0, 0xb0
2690, 1405533090, 26.66, 99601.28, 37.28, 76923.08, 0, 0xb0
2691, 1405533294, 26.66, 99602.36, 37.29, 77131.66, 0, 0xb0
2692, 1405533498, 26.66, 99600.66, 37.28, 77131.66, 0, 0xb0
2693, 1405533701, 26.67, 99602.23, 37.30, 77131.66, 0, 0xb0
2694, 1405533905, 26.67, 99603.08, 37.28, 76715.61, 0, 0xb0
2695, 1405534109, 26.67, 99604.32, 37.28, 76853.80, 0, 0xb0
2696, 1405534312, 26.66, 99600.81, 37.28, 77271.35, 0, 0xb0
2697, 1405534516, 26.66, 99603.58, 37.28, 77271.35, 0, 0xb0
2698, 1405534719, 26.66, 99601.86, 37.28, 77131.66, 0, 0xb0
2699, 1405534923, 26.66, 99601.57, 37.29, 77271.35, 0, 0xb0
2700, 1405535127, 26.66, 99601.33, 37.28, 77062.01, 0, 0xb0
2701, 1405535330, 26.66, 99602.98, 37.27, 77411.55, 0, 0xb0
2702, 1405535534, 26.66, 99601.25, 37.28, 77271.35, 0, 0xb0
2703, 1405535738, 26.67, 99601.46, 37.25, 77341.39, 0, 0xb0
2704, 1405535941, 26.66, 99600.45, 37.28, 77131.66, 0, 0xb0
2705, 1405536145, 26.67, 99602.01, 37.27, 77341.39, 0, 0xb0
2706, 1405536348, 26.66, 99600.16, 37.28, 77201.45, 0, 0xb0
2707, 1405536552, 26.67, 99601.84, 37.30, 77062.01, 0, 0xb0
2708, 1405536756, 26.66, 99601.10, 37.31, 77341.39, 0, 0xb0
2709, 1405536959, 26.67, 99602.43, 37.32, 77411.55, 0, 0xb0
2710, 1405537163, 26.66, 99599.52, 37.33, 77271.35, 0, 0xb0
2711, 1405537367, 26.66, 99600.41, 37.34, 77411.55, 0, 0xb0
2712, 1405537570, 26.66, 99601.40, 37.37, 77271.35, 0, 0xb0
2713, 1405537774, 26.66, 99600.41, 37.38, 77411.55, 0, 0xb0
2714, 1405537977, 26.67, 99602.18, 37.38, 77341.39, 0, 0xb0
2715, 1405538181, 26.67, 99602.55, 37.39, 77411.55, 0, 0xb0
2716, 1405538385, 26.67, 99600.48, 37.40, 77341.39, 0, 0xb0
2717, 1405538588, 26.67, 99602.97, 37.41, 76992.48, 0, 0xb0
2718, 1405538792, 26.67, 99600.52, 37.41, 76853.80, 0, 0xb0
2719, 1405538996, 26.67, 99602.59, 37.40, 77341.39, 0, 0xb0
2720, 1405539199, 26.67, 99600.70, 37.41, 77271.35, 0, 0xb0
2721, 1405539403, 26.67, 99599.91, 37.41, 77201.45, 0, 0xb0
2722, 1405539606, 26.67, 99601.48, 37.41, 77411.55, 0, 0xb0
2723, 1405539810, 26.67, 99601.11, 37.41, 77411.55, 0, 0xb0
2724, 1405540014, 26.67, 99601.84, 37.42, 77341.39, 0, 0xb0
2725, 1405540217, 26.67, 99603.27, 37.42, 77411.55, 0, 0xb0
2726, 1405540421, 26.67, 99601.91, 37.41, 77481.84, 0, 0xb0
2727, 1405540624, 26.66, 99601.18, 37.41, 77411.55, 0, 0xb0
2728, 1405540828, 26.66, 99600.78, 37.41, 77552.26, 0, 0xb0
2729, 1405541032, 26.66, 99601.36, 37.39, 77201.45, 0, 0xb0
2730, 1405541235, 26.65, 99601.67, 37.38, 77201.45, 0, 0xb0
2731, 1405541439, 26.66, 99604.38, 37.39, 77481.84, 0, 0xb0
2732, 1405541643, 26.65, 99602.22, 37.39, 77764.27, 0, 0xb0
2733, 1405541846, 26.65, 99602.57, 37.38, 77481.84, 0, 0xb0
2734, 1405542050, 26.65, 99602.00, 37.39, 77481.84, 0, 0xb0
2735, 1405542253, 26.65, 99601.76, 37.39, 77341.39, 0, 0xb0
2736, 1405542457, 26.65, 99600.55, 37.39, 77341.39, 0, 0xb0
2737, 1405542661, 26.65, 99600.81, 37.38, 77622.80, 0, 0xb0
2738, 1405542864, 26.65, 99600.37, 37.38, 77622.80, 0, 0xb0
2739, 1405543068, 26.65, 99600.85, 37.38, 77622.80, 0, 0xb0
2740, 1405543272, 26.65, 99600.73, 37.38, 77341.39, 0, 0xb0
2741, 1405543475, 26.66, 99600.96, 37.40, 77481.84, 0, 0xb0
2742, 1405543679, 26.65, 99601.08, 37.38, 77764.27, 0, 0xb0
2743, 1405543882, 26.66, 99600.62, 37.39, 77693.48, 0, 0xb0
2744, 1405544086, 26.65, 99600.91, 37.41, 77764.27, 0, 0xb0
2745, 1405544290, 26.66, 99601.73, 37.39, 77201.45, 0, 0xb0
2746, 1405544493, 26.66, 99601.73, 37.40, 77552.26, 0, 0xb0
2747, 1405544697, 26.66, 99603.65, 37.40, 77693.48, 0, 0xb0
2748, 1405544900, 26.66, 99601.05, 37.40, 77693.48, 0, 0xb0
2749, 1405545104, 26.66, 99601.03, 37.41, 77411.55, 0, 0xb0
2750, 1405545308, 26.66, 99600.25, 37.41, 77341.39, 0, 0xb0
2751, 1405545511, 26.66, 99598.12, 37.41, 77481.84, 0, 0xb0
2752, 1405545715, 26.66, 99602.30, 37.40, 77622.80, 0, 0xb0
2753, 1405545919, 26.66, 99600.45, 37.41, 77693.48, 0, 0xb0
2754, 1405546122, 26.66, 99603.35, 37.38, 77062.01, 0, 0xb0
2755, 1405546326, 26.66, 99602.45, 37.41, 77693.48, 0, 0xb0
2756, 1405546529, 26.66, 99600.80, 37.39, 77906.27, 0, 0xb0
2757, 1405546733, 26.66, 99600.52, 37.39, 77481.84, 0, 0xb0
2758, 1405546937, 26.66, 99599.34, 37.39, 77411.55, 0, 0xb0
2759, 1405547140, 26.66, 99600.28, 37.38, 77764.27, 0, 0xb0
2760, 1405547344, 26.66, 99603.31, 37.39, 77271.35, 0, 0xb0
2761, 1405547548, 26.66, 99600.57, 37.39, 77622.80, 0, 0xb0
2762, 1405547751, 26.66, 99600.57, 37.39, 77764.27, 0, 0xb0
2763, 1405547955, 26.66, 99603.51, 37.40, 77764.27, 0, 0xb0
2764, 1405548158, 26.66, 99600.27, 37.41, 77622.80, 0, 0xb0
2765, 1405548362, 26.66, 99603.59, 37.41, 77411.55, 0, 0xb0
2766, 1405548566, 26.66, 99601.55, 37.41, 77835.21, 0, 0xb0
2767, 1405548769, 26.67, 99602.01, 37.41, 77835.21, 0, 0xb0
2768, 1405548973, 26.67, 99603.12, 37.40, 77977.46, 0, 0xb0
2769, 1405549177, 26.66, 99600.52, 37.41, 77693.48, 0, 0xb0
2770, 1405549380, 26.66, 99602.57, 37.41, 77835.21, 0, 0xb0
2771, 1405549584, 26.66, 99601.38, 37.40, 77835.21, 0, 0xb0
2772, 1405549787, 26.66, 99601.54, 37.39, 77693.48, 0, 0xb0
2773, 1405549991, 26.66, 99600.84, 37.40, 77977.46, 0, 0xb0
2774, 1405550195, 26.67, 99602.83, 37.38, 77977.46, 0, 0xb0
2775, 1405550398, 26.66, 99602.36, 37.38, 77481.84, 0, 0xb0
2776, 1405550602, 26.66, 99598.70, 37.38, 77764.27, 0, 0xb0
2777, 1405550805, 26.66, 99602.46, 37.38, 77764.27, 0, 0xb0
2778, 1405551009, 26.66, 99600.69, 37.38, 77411.55, 0, 0xb0
2779, 1405551213, 26.66, 99600.33, 37.37, 78120.23, 0, 0xb0
2780, 1405551417, 26.66, 99599.48, 37.37, 77977.46, 0, 0xb0
2781, 1405551620, 26.66, 99601.59, 37.36, 77693.48, 0, 0xb0
2782, 1405551824, 26.66, 99600.66, 37.36, 77906.27, 0, 0xb0
2783, 1405552027, 26.67, 99602.31, 37.36, 77835.21, 0, 0xb0
2784, 1405552231, 26.66, 99600.41, 37.35, 77835.21, 0, 0xb0
2785, 1405552435, 26.66, 99599.65, 37.36, 77977.46, 0, 0xb0
2786, 1405552638, 26.67, 99601.06, 37.36, 77764.27, 0, 0xb0
2787, 1405552842, 26.66, 99600.84, 37.36, 78048.78, 0, 0xb0
2788, 1405553045, 26.66, 99602.04, 37.37, 77977.46, 0, 0xb0
2789, 1405553249, 26.67, 99601.92, 37.37, 77764.27, 0, 0xb0
2790, 1405553453, 26.67, 99601.15, 37.36, 77906.27, 0, 0xb0
2791, 1405553656, 26.66, 99598.82, 37.39, 78048.78, 0, 0xb0
2792, 1405553860, 26.67, 99598.92, 37.38, 77552.26, 0, 0xb0
2793, 1405554064, 26.66, 99601.77, 37.38, 78048.78, 0, 0xb0
2794, 1405554267, 26.66, 99601.69, 37.39, 77835.21, 0, 0xb0
2795, 1405554471, 26.66, 99598.84, 37.41, 78191.81, 0, 0xb0
2796, 1405554674, 26.67, 99601.88, 37.39, 78191.81, 0, 0xb0
2797, 1405554878, 26.66, 99600.34, 37.39, 77693.48, 0, 0xb0
2798, 1405555082, 26.66, 99599.45, 37.39, 78120.23, 0, 0xb0
2799, 1405555285, 26.66, 99600.77, 37.39, 78120.23, 0, 0xb0
2800, 1405555489, 26.66, 99599.73, 37.38, 78191.81, 0, 0xb0
2801, 1405555692, 26.66, 99599.85, 37.38, 77835.21, 0, 0xb0
2802, 1405555896, 26.66, 99602.89, 37.37, 78120.23, 0, 0xb0
2803, 1405556100, 26.65, 99600.93, 37.37, 77977.46, 0, 0xb0
2804, 1405556303, 26.66, 99599.69, 37.36, 77835.21, 0, 0xb0
